txn_id,account_id,txn_date,amount,txn_type,channel
517037,2543,2023-05-09,700.87,Debit,Online
517038,2916,2025-04-26,4421.17,Credit,Branch
517039,2635,2024-06-23,1006.69,Debit,Online
517040,2956,2024-06-17,800.57,Credit,Branch
517041,3405,2024-05-29,959.26,Debit,ATM
517042,2499,2024-06-09,838.99,Debit,POS
517043,3338,2023-08-27,1253.33,Debit,ATM
517044,2799,2023-01-07,574.1,Credit,Online
517045,2563,2023-12-23,7387.06,Credit,Branch
517046,3379,2024-06-14,278.88,Debit,ATM
517047,2733,2021-10-02,1884.39,Credit,Online
517048,2192,2025-08-12,651.43,Credit,Online
517049,2430,2024-11-01,2294.94,Credit,Online
517050,3269,2023-10-11,9715.35,Debit,POS
517051,2774,2025-07-14,4079.93,Credit,Online
517052,2841,2025-01-20,309.93,Credit,Branch
517053,3023,2022-12-30,5585.46,Credit,Branch
517054,2292,2025-03-10,4373.72,Debit,ATM
517055,2140,2025-04-11,14909.95,Debit,ATM
517056,2661,2024-02-10,5705.09,Credit,Branch
517057,3380,2021-11-01,3148.06,Debit,ATM
517058,2191,2025-05-31,4596.45,Debit,POS
517059,3079,2023-06-28,2679.42,Credit,ATM
517060,3469,2023-12-28,549.22,Credit,Branch
517061,2146,2023-12-30,3531.2,Debit,Online
517062,2200,2025-03-11,440.8,Credit,ATM
517063,3304,2025-06-07,1621.26,Debit,ATM
517064,2163,2021-09-09,551.98,Debit,Online
517065,3116,2023-05-14,8474.07,Debit,Online
517066,3196,2023-08-28,1542.13,Debit,Online
517067,2470,2024-02-29,4439.36,Debit,ATM
517068,2438,2020-07-13,1260.23,Credit,Branch
517069,2783,2023-12-26,152.26,Debit,Branch
517070,2760,2024-11-23,259.76,Credit,POS
517071,3291,2024-10-24,4805.03,Credit,ATM
517072,2889,2017-01-26,662.8,Credit,Online
517073,3453,2024-10-17,745.71,Debit,Branch
517074,2360,2020-10-17,2965.49,Debit,Branch
517075,2422,2022-06-13,1610.99,Credit,POS
517076,2362,2024-08-05,5103.27,Debit,ATM
517077,2976,2024-04-03,1073.03,Credit,Online
517078,2051,2025-05-29,3569.05,Credit,Branch
517079,3291,2024-12-28,4911.02,Debit,ATM
517080,3158,2022-05-17,2679.68,Debit,Branch
517081,3483,2025-02-05,434.14,Credit,Branch
517082,3438,2022-05-27,2052.97,Debit,POS
517083,2107,2024-06-08,4476.69,Credit,Online
517084,3122,2023-10-07,4041.23,Credit,Branch
517085,2756,2020-01-15,9.06,Credit,ATM
517086,3104,2025-03-07,707.85,Credit,POS
517087,3311,2024-10-07,476.93,Credit,POS
517088,2875,2024-06-29,3061.19,Credit,Online
517089,2005,2021-06-15,1781.57,Credit,ATM
517090,3298,2025-07-30,124.13,Credit,ATM
517091,2656,2024-06-07,1698.17,Credit,Online
517092,2689,2019-05-15,501.22,Debit,ATM
517093,2877,2023-10-05,642.7,Credit,ATM
517094,3368,2023-03-28,1377.52,Credit,Online
517095,2790,2022-09-11,2100.55,Debit,ATM
517096,2312,2025-04-03,11536.75,Debit,Branch
517097,3100,2024-06-29,4649.71,Credit,Online
517098,2950,2024-02-14,361.16,Credit,Branch
517099,2099,2024-03-12,305.0,Debit,Branch
517100,2800,2020-05-29,361.69,Credit,ATM
517101,3179,2022-06-15,1246.49,Debit,Branch
517102,3327,2025-05-31,97.92,Debit,POS
517103,2425,2024-06-16,5589.58,Debit,ATM
517104,2784,2022-10-13,456.17,Debit,ATM
517105,3237,2024-05-20,1620.41,Credit,Branch
517106,2876,2023-05-02,2644.01,Credit,Online
517107,2630,2024-08-30,7573.87,Debit,Online
517108,2277,2023-09-04,167.1,Debit,Branch
517109,2065,2023-12-22,1165.66,Credit,ATM
517110,3036,2025-04-20,976.36,Debit,POS
517111,3446,2024-11-17,3738.91,Debit,POS
517112,2902,2025-04-23,717.34,Debit,POS
517113,3171,2023-05-02,1068.45,Credit,Branch
517114,3016,2022-03-28,357.99,Credit,Online
517115,2522,2021-05-29,358.21,Credit,POS
517116,2785,2024-11-01,105.02,Credit,POS
517117,2406,2022-11-12,3162.1,Credit,ATM
517118,2335,2024-03-27,3155.06,Debit,Branch
517119,2884,2023-11-19,412.9,Debit,Online
517120,2970,2024-03-22,2766.74,Credit,POS
517121,3481,2023-07-25,1343.1,Credit,POS
517122,2355,2025-04-28,1419.1,Debit,Branch
517123,2436,2025-01-29,3096.63,Credit,ATM
517124,2250,2023-07-28,1122.55,Credit,Online
517125,3423,2023-09-07,1870.53,Credit,Online
517126,3173,2024-10-25,3068.62,Debit,ATM
517127,2496,2024-01-01,736.52,Debit,Branch
517128,3454,2024-10-23,4505.5,Credit,Online
517129,3057,2024-04-04,5378.62,Credit,Branch
517130,2715,2024-09-08,4558.96,Debit,ATM
517131,2573,2022-07-07,13.56,Debit,Online
517132,2854,2023-08-07,887.03,Debit,Branch
517133,2128,2025-04-02,2430.89,Debit,POS
517134,2259,2025-04-27,1203.73,Credit,Online
517135,3405,2024-08-04,144.83,Debit,Online
517136,2310,2023-04-20,2491.86,Debit,POS
517137,2246,2022-12-27,1607.65,Credit,Online
517138,3290,2021-08-08,639.32,Credit,ATM
517139,3418,2019-08-17,244.11,Debit,ATM
517140,3227,2025-05-28,974.96,Debit,ATM
517141,2155,2025-03-31,2458.33,Credit,POS
517142,3259,2025-01-28,1595.0,Debit,ATM
517143,2401,2025-06-17,301.42,Credit,POS
517144,2017,2025-02-20,300.1,Credit,ATM
517145,3382,2023-06-10,3162.23,Debit,Online
517146,2402,2021-04-21,288.71,Credit,ATM
517147,2988,2022-05-23,1903.13,Debit,Online
517148,2111,2025-05-01,291.39,Debit,Branch
517149,2285,2025-01-26,331.38,Debit,ATM
517150,3322,2024-01-16,1513.21,Debit,POS
517151,2889,2017-06-05,273.77,Debit,Branch
517152,3498,2021-06-09,2726.35,Debit,Online
517153,2271,2022-09-08,3727.77,Credit,Online
517154,3337,2021-11-27,666.81,Debit,Branch
517155,3312,2023-08-05,1434.08,Credit,Online
517156,3387,2021-12-02,5020.97,Credit,Branch
517157,2075,2024-01-24,823.75,Debit,POS
517158,2157,2024-08-15,953.01,Credit,Branch
517159,2795,2025-05-28,481.59,Credit,ATM
517160,2174,2018-03-27,2697.93,Debit,Online
517161,2096,2022-05-23,1549.64,Debit,Branch
517162,3218,2025-04-16,298.87,Debit,Branch
517163,3043,2022-04-10,1899.92,Credit,ATM
517164,3267,2024-08-28,698.25,Credit,ATM
517165,3404,2025-03-10,439.8,Credit,POS
517166,2214,2025-03-15,2763.26,Debit,POS
517167,3247,2024-06-17,2836.72,Debit,POS
517168,2066,2024-07-15,554.22,Credit,POS
517169,2558,2024-09-18,962.1,Debit,ATM
517170,2447,2024-12-02,4576.64,Debit,ATM
517171,2356,2023-12-31,2030.02,Debit,POS
517172,3078,2022-12-26,1328.44,Credit,ATM
517173,2182,2025-01-15,1246.48,Debit,POS
517174,3214,2024-02-17,6868.3,Credit,ATM
517175,3311,2023-07-29,5580.99,Debit,ATM
517176,2999,2025-07-26,4074.59,Credit,Branch
517177,2122,2022-09-21,2151.15,Credit,Branch
517178,2895,2020-01-22,5626.7,Debit,Branch
517179,2944,2021-08-17,1244.4,Debit,POS
517180,2560,2020-10-11,3304.45,Debit,Online
517181,2551,2023-07-22,1335.38,Credit,Online
517182,2704,2019-04-08,4075.0,Debit,Branch
517183,3494,2024-09-05,1740.83,Credit,ATM
517184,2006,2024-05-13,4209.74,Debit,Online
517185,2764,2025-01-01,3893.22,Debit,Online
517186,2476,2024-07-28,2143.68,Credit,Branch
517187,2824,2024-07-25,2210.88,Debit,Online
517188,2006,2023-02-19,249.24,Credit,POS
517189,3377,2024-07-08,411.93,Credit,Online
517190,2686,2024-11-09,636.74,Debit,POS
517191,3455,2025-01-30,1031.81,Debit,Branch
517192,2232,2021-12-12,2028.48,Debit,ATM
517193,2876,2023-01-24,492.85,Credit,POS
517194,3020,2025-03-12,19.88,Credit,Branch
517195,3195,2023-09-19,4390.15,Credit,Online
517196,2014,2022-12-18,81.91,Credit,POS
517197,2953,2024-12-10,4966.3,Debit,POS
517198,2222,2025-07-23,535.62,Debit,ATM
517199,2642,2023-03-11,2405.01,Credit,POS
517200,2081,2024-03-13,1025.78,Credit,ATM
517201,2086,2019-11-18,5672.63,Debit,ATM
517202,3150,2025-08-09,3502.08,Credit,POS
517203,3077,2025-07-15,2027.71,Debit,POS
517204,3343,2025-04-07,49.21,Credit,ATM
517205,3051,2024-09-01,1685.05,Credit,ATM
517206,2894,2024-06-08,1118.99,Credit,POS
517207,2176,2022-02-19,2269.98,Credit,Branch
517208,3148,2023-12-02,965.94,Debit,ATM
517209,2346,2024-09-02,3387.52,Debit,Branch
517210,2160,2025-01-23,785.88,Credit,Branch
517211,3099,2024-11-15,576.66,Debit,ATM
517212,2883,2022-02-17,1205.45,Debit,POS
517213,2225,2023-02-19,472.72,Debit,Online
517214,2824,2024-12-03,673.46,Debit,POS
517215,3037,2023-06-06,2024.36,Debit,Branch
517216,2749,2025-06-02,439.74,Credit,ATM
517217,3077,2025-04-05,2709.5,Credit,Online
517218,2757,2024-11-23,449.07,Credit,POS
517219,2531,2023-06-19,4245.91,Debit,ATM
517220,2336,2023-06-09,3792.11,Debit,ATM
517221,2388,2024-10-13,333.39,Credit,Online
517222,3214,2024-12-01,396.56,Debit,ATM
517223,2560,2023-01-06,3503.76,Credit,POS
517224,3075,2023-08-04,4541.39,Debit,Branch
517225,2539,2025-04-08,2053.75,Credit,Branch
517226,2789,2022-04-17,4213.76,Debit,ATM
517227,2911,2023-10-30,1922.78,Credit,ATM
517228,2717,2021-10-20,2091.64,Credit,ATM
517229,3116,2024-05-16,1708.1,Debit,Branch
517230,3387,2019-07-13,1836.3,Credit,Branch
517231,3293,2022-12-10,2739.59,Debit,POS
517232,3383,2024-07-23,474.88,Credit,Online
517233,2045,2025-04-03,2963.6,Credit,POS
517234,3139,2024-02-14,514.72,Debit,Branch
517235,3090,2025-04-01,1196.81,Debit,Branch
517236,2619,2023-04-14,3026.74,Debit,Online
517237,2472,2021-10-14,920.32,Debit,Branch
517238,2080,2024-04-07,9422.45,Debit,Branch
517239,3258,2020-09-25,1870.18,Debit,ATM
517240,3261,2024-12-27,5083.93,Credit,POS
517241,2114,2021-04-04,2801.37,Credit,POS
517242,2874,2024-07-04,1136.88,Debit,POS
517243,2827,2024-09-01,3319.11,Credit,Online
517244,2259,2025-01-04,974.62,Debit,Branch
517245,2824,2024-07-17,1082.03,Credit,ATM
517246,3218,2024-11-25,7750.29,Debit,ATM
517247,2490,2021-12-30,3077.08,Credit,Online
517248,3089,2024-08-27,684.31,Debit,POS
517249,3456,2023-05-20,922.95,Debit,POS
517250,2683,2024-08-07,879.01,Debit,POS
517251,2161,2018-07-26,3661.27,Credit,POS
517252,2447,2023-05-20,1616.2,Credit,ATM
517253,2205,2022-05-23,5876.67,Credit,POS
517254,2530,2022-08-16,3568.19,Debit,Online
517255,2967,2024-03-05,2288.28,Credit,Online
517256,2304,2021-05-03,1361.29,Debit,ATM
517257,2772,2024-05-03,2946.69,Debit,Online
517258,3498,2019-09-16,878.23,Credit,Branch
517259,2397,2024-03-03,629.54,Debit,Branch
517260,3320,2024-01-23,1275.76,Credit,POS
517261,2457,2024-12-06,3439.29,Credit,Online
517262,2922,2025-02-23,2162.66,Credit,POS
517263,2236,2022-04-09,1076.68,Debit,Online
517264,2403,2023-12-03,2536.88,Debit,POS
517265,3302,2024-06-30,559.27,Credit,Online
517266,2885,2022-12-12,17.72,Debit,POS
517267,2855,2023-05-12,1421.05,Credit,Online
517268,2767,2023-04-27,1279.96,Debit,POS
517269,2368,2023-06-23,1839.85,Debit,Online
517270,3394,2025-04-17,2688.51,Credit,Branch
517271,2591,2021-08-30,839.33,Debit,Branch
517272,2018,2025-03-14,5233.64,Credit,Branch
517273,3361,2020-08-14,734.34,Credit,ATM
517274,2070,2024-09-23,6051.08,Credit,POS
517275,3331,2024-08-07,578.32,Credit,Online
517276,2400,2025-05-19,2393.47,Debit,Online
517277,2104,2018-06-24,14.6,Debit,ATM
517278,2331,2023-02-04,71.96,Debit,Online
517279,2982,2025-06-16,872.46,Debit,ATM
517280,2819,2023-12-15,313.8,Debit,Online
517281,2230,2025-03-04,2317.14,Debit,Branch
517282,2451,2021-10-10,2182.01,Debit,ATM
517283,2317,2025-03-21,1144.9,Credit,Branch
517284,2980,2023-07-06,892.65,Credit,ATM
517285,3297,2024-05-11,870.84,Debit,POS
517286,2383,2021-04-15,479.21,Debit,Branch
517287,3343,2025-06-28,2232.92,Debit,Branch
517288,2613,2023-05-04,5853.89,Credit,Online
517289,2125,2025-03-09,737.0,Debit,POS
517290,2484,2025-04-01,384.9,Credit,POS
517291,3311,2022-06-20,4880.32,Credit,Online
517292,3213,2022-06-24,2199.31,Debit,Online
517293,3093,2024-02-25,2751.71,Credit,Online
517294,2599,2022-07-07,2378.72,Credit,ATM
517295,3164,2024-07-16,1268.16,Debit,POS
517296,3066,2025-07-14,703.07,Credit,Online
517297,3188,2024-11-09,5272.46,Credit,ATM
517298,2837,2023-01-16,1544.44,Credit,ATM
517299,2761,2025-06-15,394.53,Debit,POS
517300,3451,2023-01-02,1263.01,Debit,ATM
517301,3421,2024-07-08,588.09,Credit,ATM
517302,2805,2025-08-03,5456.03,Credit,Branch
517303,2301,2024-03-31,3022.04,Credit,POS
517304,2614,2021-10-21,152.6,Credit,Branch
517305,2758,2024-06-03,1205.98,Debit,Online
517306,3016,2023-12-25,1914.51,Credit,POS
517307,2478,2024-12-07,1170.66,Credit,Online
517308,2069,2025-02-21,634.24,Credit,POS
517309,3234,2022-09-29,5515.82,Credit,Online
517310,3424,2019-12-03,32.97,Debit,POS
517311,2125,2023-10-08,1282.97,Debit,ATM
517312,2478,2024-08-24,1458.49,Credit,POS
517313,2651,2025-06-21,292.68,Credit,Branch
517314,3141,2025-05-03,2394.1,Debit,Branch
517315,3161,2024-06-17,968.49,Credit,POS
517316,2515,2023-05-30,606.15,Credit,POS
517317,2469,2025-08-12,1940.92,Credit,Online
517318,2608,2021-04-14,535.6,Debit,Branch
517319,2361,2023-04-15,754.09,Credit,Online
517320,2655,2022-08-01,2373.74,Debit,Branch
517321,2394,2025-05-22,488.59,Credit,Online
517322,2091,2025-01-23,1053.62,Credit,ATM
517323,3071,2024-04-22,581.07,Credit,POS
517324,3181,2024-11-30,1389.52,Debit,POS
517325,2431,2022-06-24,2319.63,Credit,ATM
517326,2602,2023-06-17,3056.43,Debit,Online
517327,2605,2024-04-21,397.22,Debit,Online
517328,2034,2023-07-24,1446.05,Debit,ATM
517329,2819,2025-07-22,1524.04,Debit,ATM
517330,2688,2023-04-20,904.01,Credit,Online
517331,3412,2025-04-29,3859.98,Debit,Branch
517332,2558,2024-10-13,1760.53,Debit,POS
517333,3192,2022-04-22,402.38,Debit,POS
517334,2586,2025-03-11,956.54,Debit,ATM
517335,2278,2025-02-04,83.8,Debit,Online
517336,2523,2023-08-14,4441.02,Debit,Online
517337,3325,2023-02-23,2117.79,Debit,Online
517338,2385,2024-04-19,1124.3,Credit,Online
517339,3268,2017-09-16,529.77,Debit,Online
517340,2999,2024-11-03,1402.26,Credit,POS
517341,3118,2023-10-22,8863.77,Debit,POS
517342,3129,2025-02-15,2754.82,Credit,POS
517343,2776,2020-02-26,2127.51,Debit,POS
517344,2903,2024-08-20,2294.21,Credit,ATM
517345,2105,2023-11-10,1599.37,Credit,Online
517346,3049,2020-03-30,1780.68,Debit,POS
517347,3068,2024-06-18,3085.24,Debit,ATM
517348,2156,2023-07-23,1924.15,Credit,Online
517349,2778,2021-06-02,3067.04,Credit,ATM
517350,2764,2023-03-12,1697.26,Debit,Branch
517351,2465,2024-08-08,1711.73,Debit,Online
517352,2100,2024-10-09,1203.15,Debit,Online
517353,2015,2023-05-26,3687.79,Debit,Online
517354,2313,2021-04-25,344.28,Credit,Branch
517355,2347,2022-02-09,2213.1,Credit,Online
517356,2318,2024-05-10,1346.37,Credit,ATM
517357,2909,2022-04-16,832.93,Credit,ATM
517358,2632,2021-09-18,278.14,Credit,ATM
517359,2169,2024-05-17,2234.16,Debit,POS
517360,2126,2023-06-07,2319.21,Debit,POS
517361,2984,2024-06-18,806.23,Credit,Online
517362,3402,2021-03-07,1260.67,Debit,Branch
517363,3230,2024-12-12,243.68,Debit,Online
517364,3137,2020-07-16,1860.23,Credit,Branch
517365,2478,2024-09-03,1055.02,Credit,Branch
517366,3056,2022-08-23,1574.53,Debit,POS
517367,2123,2024-03-04,509.41,Debit,Branch
517368,2258,2022-01-04,6075.28,Debit,Online
517369,2210,2022-11-12,2494.93,Debit,Online
517370,2276,2025-08-19,3627.37,Debit,POS
517371,2537,2023-09-30,356.0,Debit,Online
517372,2066,2024-12-31,2060.66,Debit,ATM
517373,3221,2025-04-21,1380.12,Credit,Online
517374,3073,2022-04-17,1839.96,Debit,POS
517375,2952,2022-08-02,195.32,Debit,Branch
517376,2264,2023-07-27,2864.31,Debit,POS
517377,3302,2024-04-15,5140.55,Credit,POS
517378,2010,2024-12-01,1367.29,Debit,ATM
517379,3492,2024-01-16,524.39,Credit,Branch
517380,3091,2024-08-05,91.72,Credit,Branch
517381,2304,2022-08-26,111.31,Debit,POS
517382,2296,2024-12-15,5874.68,Credit,POS
517383,3043,2022-06-15,1214.52,Debit,POS
517384,3213,2022-12-01,2896.62,Credit,POS
517385,2700,2023-12-17,3713.12,Debit,ATM
517386,2091,2024-06-01,5358.65,Credit,ATM
517387,2741,2025-01-04,5444.12,Debit,POS
517388,2720,2024-06-02,1437.01,Credit,ATM
517389,2489,2024-02-29,4380.57,Credit,Online
517390,3355,2024-07-25,3397.48,Credit,Online
517391,2514,2023-07-10,3421.32,Credit,ATM
517392,2366,2023-06-02,1024.59,Debit,POS
517393,3015,2024-12-23,968.02,Credit,POS
517394,2928,2024-05-22,2731.96,Credit,Branch
517395,2932,2023-02-02,764.4,Debit,ATM
517396,2757,2024-10-08,3153.44,Debit,ATM
517397,2478,2024-06-16,1372.92,Credit,Branch
517398,2387,2023-06-19,1716.48,Credit,ATM
517399,2178,2020-01-12,1689.69,Debit,ATM
517400,2279,2024-06-18,1316.15,Credit,Online
517401,2868,2024-05-17,8530.13,Credit,Online
517402,2610,2024-03-06,2485.73,Debit,Online
517403,3110,2021-03-07,1318.82,Credit,Branch
517404,3207,2024-07-26,1249.75,Credit,ATM
517405,2838,2024-12-31,178.81,Credit,Branch
517406,2157,2024-06-30,489.92,Credit,ATM
517407,2006,2024-08-24,2094.57,Debit,Online
517408,2343,2025-01-23,185.48,Debit,ATM
517409,2424,2023-07-31,713.13,Credit,ATM
517410,2111,2025-02-14,2700.93,Credit,POS
517411,3168,2023-12-21,3406.14,Credit,ATM
517412,2551,2025-08-12,1224.28,Credit,POS
517413,3114,2025-05-23,66.01,Credit,POS
517414,2314,2024-03-07,812.83,Debit,ATM
517415,2016,2024-10-14,1511.58,Credit,ATM
517416,2206,2025-04-08,3356.85,Debit,Online
517417,2706,2022-12-12,2840.99,Credit,POS
517418,2720,2024-10-19,100.99,Debit,Online
517419,2656,2024-04-12,4104.93,Debit,Online
517420,3440,2023-08-24,1488.09,Debit,Online
517421,2979,2024-12-29,2947.31,Debit,Online
517422,3098,2023-10-09,21.04,Debit,POS
517423,2188,2025-02-01,2253.41,Debit,Branch
517424,2699,2025-08-02,3782.72,Debit,Online
517425,2933,2025-02-03,3185.23,Debit,Online
517426,2878,2025-05-03,1171.28,Credit,ATM
517427,3421,2025-02-26,1490.0,Credit,POS
517428,2714,2022-09-07,1317.47,Credit,Online
517429,2558,2025-05-16,951.48,Debit,Branch
517430,3417,2022-10-29,1846.61,Credit,Branch
517431,2507,2025-05-24,82.16,Credit,POS
517432,2856,2020-01-04,268.95,Credit,Online
517433,2043,2022-10-05,256.39,Credit,Online
517434,2249,2023-11-18,1050.78,Debit,Online
517435,2087,2025-02-06,212.27,Credit,POS
517436,2627,2022-04-30,6210.88,Credit,Online
517437,3398,2022-07-14,1016.64,Debit,ATM
517438,2107,2024-01-21,462.12,Debit,Branch
517439,3464,2024-02-04,704.96,Credit,POS
517440,3304,2020-11-05,1771.81,Debit,Online
517441,2009,2024-05-13,767.31,Credit,Branch
517442,2024,2025-06-16,826.07,Debit,Branch
517443,3352,2025-07-26,2660.86,Credit,Branch
517444,2878,2024-07-02,827.78,Debit,Branch
517445,2261,2022-07-01,1122.33,Credit,ATM
517446,3431,2024-05-23,202.58,Credit,Online
517447,2843,2024-11-16,3113.96,Debit,POS
517448,2953,2024-09-05,571.88,Credit,POS
517449,3018,2025-08-03,6133.97,Debit,Online
517450,2303,2024-09-30,198.36,Debit,POS
517451,2539,2025-02-15,2045.3,Debit,ATM
517452,2194,2023-08-07,3871.42,Credit,POS
517453,2794,2024-07-27,3475.15,Debit,Online
517454,3481,2023-08-05,1717.3,Debit,POS
517455,2942,2023-11-05,738.67,Credit,Branch
517456,3038,2024-10-06,1446.6,Credit,Branch
517457,2291,2024-02-24,636.26,Debit,ATM
517458,2813,2023-05-07,3336.96,Credit,POS
517459,3492,2024-02-05,5321.04,Debit,Online
517460,2133,2023-02-08,2536.87,Credit,Online
517461,2306,2025-06-23,2982.43,Credit,Online
517462,3080,2023-06-14,2082.91,Credit,POS
517463,2016,2024-10-17,423.35,Credit,Online
517464,2310,2024-06-03,5603.26,Debit,Online
517465,3417,2020-02-20,193.48,Debit,Online
517466,2029,2019-12-30,2203.76,Debit,Branch
517467,2644,2025-08-10,6095.36,Debit,Online
517468,2495,2025-04-15,1078.78,Credit,Branch
517469,2598,2020-08-05,2519.09,Debit,Online
517470,2388,2025-01-15,399.34,Credit,Branch
517471,2414,2025-06-03,1740.95,Credit,Branch
517472,3142,2023-06-29,2984.04,Debit,Branch
517473,2039,2024-07-22,2540.28,Debit,Branch
517474,2195,2023-04-03,1600.45,Credit,Online
517475,2397,2025-01-15,862.5,Debit,Online
517476,3240,2024-06-06,184.3,Debit,POS
517477,2590,2024-10-01,2418.71,Debit,Online
517478,2053,2022-06-22,1666.52,Credit,Branch
517479,2781,2023-05-30,40.84,Credit,Branch
517480,2942,2023-06-07,1113.26,Debit,Online
517481,2687,2025-03-06,36.63,Debit,Online
517482,2133,2025-01-11,999.14,Debit,Online
517483,3319,2025-04-12,4005.52,Credit,Online
517484,3288,2021-03-18,1716.52,Debit,POS
517485,3367,2024-08-25,1340.88,Credit,Online
517486,3446,2024-10-26,2077.35,Debit,POS
517487,2476,2025-04-15,10073.1,Debit,Online
517488,2633,2024-12-30,1032.15,Debit,Online
517489,3440,2023-03-27,2200.68,Credit,ATM
517490,2675,2024-11-10,3211.25,Credit,POS
517491,3298,2023-11-28,3145.89,Credit,Online
517492,2972,2023-08-31,1322.02,Debit,ATM
517493,3392,2024-01-07,394.29,Debit,Branch
517494,2016,2024-10-30,2192.72,Debit,POS
517495,3060,2024-05-02,8593.73,Debit,POS
517496,3202,2025-01-06,401.57,Debit,ATM
517497,2298,2024-07-17,626.08,Debit,Online
517498,3104,2025-02-19,2608.62,Debit,Branch
517499,2293,2025-02-16,23.81,Credit,Branch
517500,3358,2024-03-26,1633.77,Debit,ATM
517501,3363,2020-01-27,54.13,Credit,ATM
517502,2006,2024-03-17,605.79,Credit,ATM
517503,2761,2024-08-31,873.78,Credit,Online
517504,2574,2025-03-09,958.84,Debit,Online
517505,3336,2024-09-27,2649.86,Credit,ATM
517506,2481,2024-01-18,38.78,Debit,POS
517507,3081,2025-01-16,1911.51,Credit,ATM
517508,2176,2022-01-27,95.59,Credit,Online
517509,2319,2023-11-12,6180.65,Debit,POS
517510,3478,2024-02-16,1458.05,Credit,Branch
517511,2578,2024-05-04,441.5,Credit,POS
517512,3149,2023-11-25,3037.81,Credit,POS
517513,3452,2023-09-12,247.87,Debit,Online
517514,3448,2022-09-23,92.87,Credit,Online
517515,2030,2025-06-24,3313.99,Debit,POS
517516,2350,2023-07-22,2632.8,Credit,Online
517517,3072,2023-12-22,933.2,Credit,Online
517518,3391,2024-10-28,4677.38,Credit,Branch
517519,3469,2025-05-26,12.24,Credit,Branch
517520,3081,2024-02-14,7355.89,Credit,Branch
517521,2157,2024-10-05,3873.55,Debit,Branch
517522,3114,2024-11-02,1376.8,Debit,Online
517523,2408,2025-07-06,2096.27,Credit,Online
517524,3213,2021-12-20,3460.17,Credit,Branch
517525,2821,2024-11-26,767.42,Credit,Branch
517526,2276,2024-12-01,3745.65,Credit,Branch
517527,3266,2024-10-06,11013.53,Debit,POS
517528,3484,2022-06-24,2562.87,Credit,Online
517529,2760,2024-11-27,488.28,Credit,Online
517530,3219,2025-03-05,1798.07,Credit,POS
517531,2090,2021-01-29,2161.74,Credit,ATM
517532,2407,2025-07-18,966.78,Debit,ATM
517533,2191,2023-08-07,1900.29,Debit,POS
517534,2426,2025-07-12,522.15,Credit,Branch
517535,2564,2025-07-11,1996.88,Credit,Online
517536,2648,2023-09-12,1651.26,Credit,POS
517537,2484,2025-07-23,1117.93,Debit,Online
517538,2818,2023-10-07,5475.86,Debit,POS
517539,2330,2023-07-25,1491.43,Credit,Branch
517540,2522,2025-01-19,532.82,Debit,POS
517541,3261,2023-01-22,5494.85,Debit,Online
517542,2844,2025-02-23,818.26,Credit,Branch
517543,2041,2023-11-07,1206.0,Debit,Online
517544,2493,2024-04-26,2854.89,Debit,ATM
517545,3245,2025-08-13,3825.95,Debit,Branch
517546,2271,2024-10-06,1916.3,Credit,Online
517547,3383,2024-01-26,1520.7,Debit,ATM
517548,2444,2023-12-03,9355.75,Credit,Online
517549,2946,2020-10-02,1839.4,Debit,ATM
517550,2713,2025-03-24,1787.97,Credit,Online
517551,2939,2025-03-15,1374.94,Debit,Online
517552,3197,2025-06-18,49.54,Debit,Branch
517553,2224,2025-02-07,1403.1,Credit,ATM
517554,2529,2025-07-07,2229.91,Debit,POS
517555,2853,2024-04-12,1875.65,Credit,ATM
517556,2391,2024-01-14,956.09,Credit,Branch
517557,2563,2025-04-21,346.08,Debit,ATM
517558,3329,2024-05-24,73.06,Debit,POS
517559,2344,2022-11-18,2604.63,Debit,Branch
517560,2285,2023-12-04,1147.66,Credit,ATM
517561,2875,2024-02-27,1194.51,Debit,Branch
517562,2150,2024-02-20,6120.69,Credit,Branch
517563,2002,2024-11-29,804.9,Debit,POS
517564,3305,2024-05-28,1158.78,Credit,POS
517565,2415,2024-01-23,1532.37,Credit,Online
517566,2181,2020-01-08,77.89,Debit,Online
517567,2985,2021-12-23,537.19,Credit,Online
517568,2722,2022-05-13,2135.34,Debit,POS
517569,2683,2019-07-30,9598.79,Credit,Online
517570,2658,2023-02-22,175.63,Credit,POS
517571,2219,2023-08-07,6655.46,Debit,Branch
517572,3288,2025-05-19,3662.48,Debit,POS
517573,2002,2023-05-10,5093.41,Credit,ATM
517574,2725,2025-04-14,1200.35,Credit,ATM
517575,2406,2023-09-27,5652.23,Debit,ATM
517576,2963,2023-07-19,1158.06,Debit,Branch
517577,2824,2024-08-30,37.41,Credit,Online
517578,2578,2024-12-21,1256.39,Debit,Branch
517579,2802,2024-05-27,2283.16,Debit,POS
517580,2341,2025-03-11,27.29,Debit,Branch
517581,2197,2024-12-23,509.18,Credit,Branch
517582,3358,2024-11-22,3895.77,Debit,POS
517583,2921,2025-05-26,5215.38,Debit,Online
517584,2981,2020-07-06,3774.68,Credit,ATM
517585,3499,2023-01-02,1851.26,Debit,ATM
517586,3357,2024-07-29,1168.7,Debit,ATM
517587,2878,2024-11-16,3671.6,Credit,Online
517588,3189,2025-04-26,1791.8,Credit,POS
517589,2792,2024-05-06,1288.7,Debit,POS
517590,2357,2023-10-15,2893.63,Credit,ATM
517591,2934,2023-06-11,2969.74,Credit,ATM
517592,3370,2025-05-30,952.7,Credit,ATM
